[NOTUS TEXTFILE V3.3]
File Created: 26-nov-2019 16:17:27
Tow Date: 15-sep-2013 10:39:47


Transponder: C56S
Placement: Estribor

Code,Tiempo,Escalas(m),Datos1(Fa),Datos2(m),Latitude,Longitude,Sonda(m),Comment
D20C,15:14:56,---,---,---,---,---,---,
D20C,15:15:26,2894,0,---,---,---,---,---,
D20C,15:15:55,---,---,---,---,---,---,
D20C,15:16:24,---,---,---,---,---,---,
D20C,15:16:54,---,---,---,---,---,---,
D20C,15:17:23,---,---,---,---,---,---,
D20C,15:17:53,---,---,---,---,---,---,
D20C,15:18:22,---,---,---,---,---,---,
D20C,15:18:51,---,---,---,---,---,---,
D20C,15:19:21,---,---,---,---,---,---,
D20C,15:19:50,---,---,---,---,---,---,
D20C,15:20:20,---,---,---,---,---,---,
D20C,15:20:49,---,---,---,---,---,---,
D20C,15:21:18,---,---,---,---,---,---,
D20C,15:21:48,---,---,---,---,---,---,
D20C,15:22:15,---,---,---,---,---,---,
D20C,15:22:44,---,---,---,---,---,---,
D20C,15:23:14,---,---,---,---,---,---,
D20C,15:23:43,---,---,---,---,---,---,
D20C,15:24:10,---,---,---,---,---,---,
D20C,15:24:39,---,---,---,---,---,---,
D20C,15:25:09,---,---,---,---,---,---,
D20C,15:25:38,---,---,---,---,---,---,
D20C,15:26:07,---,---,---,---,---,---,
D20C,15:26:32,78,4,Off,---,---,---,---,
D20C,15:27:05,---,---,---,---,---,---,
D20C,15:27:34,---,---,---,---,---,---,
D20C,15:28:04,---,---,---,---,---,---,
D20C,15:28:33,---,---,---,---,---,---,
D20C,15:29:01,---,---,---,---,---,---,
D20C,15:29:29,---,---,---,---,---,---,
D20C,15:29:54,222,9,Off,---,---,---,---,
D20C,15:30:23,---,---,---,---,---,---,
D20C,15:30:50,---,---,---,---,---,---,
D20C,15:31:16,---,---,---,---,---,---,
D20C,15:31:43,---,---,---,---,---,---,
D20C,15:32:09,---,---,---,---,---,---,
D20C,15:32:39,---,---,---,---,---,---,
D20C,15:33:05,---,---,---,---,---,---,
D20C,15:33:31,---,---,---,---,---,---,
D20C,15:33:57,---,---,---,---,---,---,
D20C,15:34:23,---,---,---,---,---,---,
D20C,15:34:51,---,---,---,---,---,---,
D20C,15:35:17,---,---,---,---,---,---,
D20C,15:35:44,---,---,---,---,---,---,
D20C,15:36:08,660,5,---,---,---,---,---,
D20C,15:36:31,652,1,Off,---,---,---,---,
D20C,15:36:56,651,6,Off,---,---,---,---,
D20C,15:37:21,656,2,Off,---,---,---,---,
D20C,15:37:50,---,---,---,---,---,---,
D20C,15:38:16,---,---,---,---,---,---,
D20C,15:38:43,---,---,---,---,---,---,
D20C,15:39:08,---,---,---,---,---,---,
D20C,15:39:35,---,---,---,---,---,---,
D20C,15:40:00,652,6,---,---,---,---,---,
D20C,15:40:25,651,0,Off,---,---,---,---,
D20C,15:40:51,649,7,---,---,---,---,---,
D20C,15:41:15,652,0,---,---,---,---,---,
D20C,15:41:38,651,0,Off,---,---,---,---,
D20C,15:42:03,651,4,Off,---,---,---,---,
D20C,15:42:28,---,Off,---,---,---,---,
D20C,15:42:55,651,2,Off,---,---,---,---,
D20C,15:43:20,651,5,Off,---,---,---,---,
D20C,15:43:45,650,7,Off,---,---,---,---,
D20C,15:44:14,---,---,---,---,---,---,
D20C,15:44:40,---,---,---,---,---,---,
D20C,15:45:08,---,---,---,---,---,---,
D20C,15:45:31,652,3,Off,---,---,---,---,
D20C,15:46:00,---,---,---,---,---,---,
D20C,15:46:26,---,---,---,---,---,---,
D20C,15:46:49,652,6,Off,---,---,---,---,
D20C,15:47:18,---,---,---,---,---,---,
D20C,15:47:44,---,---,---,---,---,---,
D20C,15:48:07,654,5,Off,---,---,---,---,
D20C,15:48:33,655,1,---,---,---,---,---,
D20C,15:49:00,---,---,---,---,---,---,
D20C,15:49:23,653,3,Off,---,---,---,---,
D20C,15:49:48,654,9,Off,---,---,---,---,
D20C,15:50:13,655,2,Off,---,---,---,---,
D20C,15:50:42,---,---,---,---,---,---,
D20C,15:51:09,---,---,---,---,---,---,
D20C,15:51:36,---,---,---,---,---,---,
D20C,15:52:03,---,---,---,---,---,---,
D20C,15:52:30,---,---,---,---,---,---,
D20C,15:52:53,655,2,---,---,---,---,---,
D20C,15:53:20,---,---,---,---,---,---,
D20C,15:53:43,655,5,Off,---,---,---,---,
D20C,15:54:12,---,---,---,---,---,---,
D20C,15:54:38,---,---,---,---,---,---,
D20C,15:55:01,655,6,Off,---,---,---,---,
D20C,15:55:26,655,5,Off,---,---,---,---,
D20C,15:55:55,---,---,---,---,---,---,
D20C,15:56:18,655,7,Off,---,---,---,---,
D20C,15:56:43,656,7,Off,---,---,---,---,
D20C,15:57:12,---,---,---,---,---,---,
D20C,15:57:34,656,0,Off,---,---,---,---,
D20C,15:58:03,---,---,---,---,---,---,
D20C,15:58:26,655,7,Off,---,---,---,---,
D20C,15:58:51,656,6,Off,---,---,---,---,
D20C,15:59:17,656,4,---,---,---,---,---,
D20C,15:59:40,655,9,Off,---,---,---,---,
D20C,16:00:05,655,9,Off,---,---,---,---,
D20C,16:00:34,---,---,---,---,---,---,
D20C,16:00:57,656,1,Off,---,---,---,---,
D20C,16:01:22,655,3,Off,---,---,---,---,
D20C,16:01:47,655,6,Off,---,---,---,---,
D20C,16:02:12,654,6,Off,---,---,---,---,
D20C,16:02:37,653,5,Off,---,---,---,---,
D20C,16:03:02,653,8,Off,---,---,---,---,
D20C,16:03:27,654,6,Off,---,---,---,---,
D20C,16:03:53,654,9,Off,---,---,---,---,
D20C,16:04:18,654,2,Off,---,---,---,---,
D20C,16:04:43,654,1,Off,---,---,---,---,
D20C,16:05:08,655,5,Off,---,---,---,---,
D20C,16:05:33,655,9,Off,---,---,---,---,
D20C,16:05:59,---,Off,---,---,---,---,
D20C,16:06:27,706,9,Off,---,---,---,---,
D20C,16:06:52,---,Off,---,---,---,---,
D20C,16:07:17,656,0,Off,---,---,---,---,
D20C,16:07:42,655,6,Off,---,---,---,---,
D20C,16:08:07,655,4,Off,---,---,---,---,
D20C,16:08:36,---,---,---,---,---,---,
D20C,16:08:59,655,4,Off,---,---,---,---,
D20C,16:09:27,---,---,---,---,---,---,
D20C,16:09:52,578,1,Off,---,---,---,---,
D20C,16:10:18,---,Off,---,---,---,---,
D20C,16:10:43,655,6,Off,---,---,---,---,
D20C,16:11:08,656,2,Off,---,---,---,---,
D20C,16:11:33,656,3,Off,---,---,---,---,
D20C,16:11:58,656,4,Off,---,---,---,---,
D20C,16:12:25,656,8,---,---,---,---,---,
D20C,16:12:48,655,4,Off,---,---,---,---,
D20C,16:13:13,654,8,Off,---,---,---,---,
D20C,16:13:38,654,6,Off,---,---,---,---,
D20C,16:14:03,654,6,Off,---,---,---,---,
D20C,16:14:28,655,4,Off,---,---,---,---,
D20C,16:14:58,---,---,---,---,---,---,
D20C,16:15:25,---,---,---,---,---,---,
D20C,16:15:47,656,1,Off,---,---,---,---,
D20C,16:16:12,656,0,Off,---,---,---,---,
D20C,16:16:38,654,9,Off,---,---,---,---,
D20C,16:17:04,661,2,---,---,---,---,---,
D20C,16:17:31,---,---,---,---,---,---,
D20C,16:17:52,703,4,Off,---,---,---,---,
D20C,16:18:17,---,Off,---,---,---,---,
D20C,16:18:46,---,---,---,---,---,---,
D20C,16:19:09,656,1,Off,---,---,---,---,
D20C,16:19:34,656,4,Off,---,---,---,---,
D20C,16:20:03,---,---,---,---,---,---,
D20C,16:20:30,---,---,---,---,---,---,
D20C,16:20:53,656,1,Off,---,---,---,---,
D20C,16:21:18,---,Off,---,---,---,---,
D20C,16:21:43,655,2,Off,---,---,---,---,
D20C,16:22:08,654,6,Off,---,---,---,---,
D20C,16:22:34,654,6,Off,---,---,---,---,
D20C,16:22:59,654,6,Off,---,---,---,---,
D20C,16:23:24,655,0,Off,---,---,---,---,
D20C,16:23:53,---,---,---,---,---,---,
D20C,16:24:15,655,1,Off,---,---,---,---,
D20C,16:24:40,655,3,Off,---,---,---,---,
D20C,16:25:05,656,3,Off,---,---,---,---,
D20C,16:25:30,656,4,Off,---,---,---,---,
D20C,16:25:56,656,7,Off,---,---,---,---,
D20C,16:26:21,656,1,Off,---,---,---,---,
D20C,16:26:46,657,1,Off,---,---,---,---,
D20C,16:27:11,656,7,Off,---,---,---,---,
D20C,16:27:36,656,0,Off,---,---,---,---,
D20C,16:28:05,---,---,---,---,---,---,
D20C,16:28:31,---,---,---,---,---,---,
D20C,16:28:58,---,---,---,---,---,---,
D20C,16:29:22,655,6,---,---,---,---,---,
D20C,16:29:45,655,6,Off,---,---,---,---,
D20C,16:30:10,655,9,Off,---,---,---,---,
D20C,16:30:35,656,3,Off,---,---,---,---,
D20C,16:31:04,---,---,---,---,---,---,
D20C,16:31:30,---,---,---,---,---,---,
D20C,16:31:53,656,6,Off,---,---,---,---,
D20C,16:32:19,655,6,Off,---,---,---,---,

Transponder: E80G
Placement: Starboard Door Heel

Code,Tiempo,Escalas(m),Datos1(°),Datos2(m),Latitude,Longitude,Sonda(m),Comment
E80G,10:40:13,596,8,---,---,---,---,---,
E80G,10:40:38,597,0,---,---,---,---,---,
E80G,10:41:03,597,1,---,---,---,---,---,
E80G,10:41:28,597,5,---,---,---,---,---,
E80G,10:41:53,596,8,---,---,---,---,---,
E80G,10:42:19,597,2,---,---,---,---,---,
E80G,10:42:44,597,4,---,---,---,---,---,
E80G,10:43:13,---,---,---,---,---,---,
E80G,10:43:37,597,3,---,---,---,---,---,
E80G,10:44:02,597,4,---,---,---,---,---,
E80G,10:44:27,597,8,---,---,---,---,---,
E80G,10:44:52,597,7,---,---,---,---,---,
E80G,10:45:17,597,3,---,---,---,---,---,
E80G,10:45:42,597,7,---,---,---,---,---,
E80G,10:46:07,597,3,---,---,---,---,---,
E80G,10:46:32,597,5,---,---,---,---,---,
E80G,10:46:57,597,4,---,---,---,---,---,
E80G,10:47:22,597,8,---,---,---,---,---,
E80G,10:47:47,597,0,---,---,---,---,---,
E80G,10:48:12,597,3,---,---,---,---,---,
E80G,10:48:37,597,2,---,---,---,---,---,
E80G,10:49:02,597,7,---,---,---,---,---,
E80G,10:49:27,597,6,---,---,---,---,---,
E80G,10:49:52,597,5,---,---,---,---,---,
E80G,10:50:18,597,4,---,---,---,---,---,
E80G,10:50:43,597,6,---,---,---,---,---,
E80G,10:51:08,597,5,---,---,---,---,---,
E80G,10:51:33,597,4,---,---,---,---,---,
E80G,10:51:57,597,2,---,---,---,---,---,
E80G,10:52:22,597,6,---,---,---,---,---,
E80G,10:52:47,597,4,---,---,---,---,---,
E80G,10:53:12,597,6,---,---,---,---,---,
E80G,10:53:38,597,5,---,---,---,---,---,
E80G,10:54:03,598,3,---,---,---,---,---,
E80G,10:54:28,599,0,---,---,---,---,---,
E80G,10:54:53,599,0,---,---,---,---,---,
E80G,10:55:19,598,5,---,---,---,---,---,
E80G,10:55:46,599,0,---,---,---,---,---,
E80G,10:56:11,599,3,---,---,---,---,---,
E80G,10:56:36,598,7,---,---,---,---,---,
E80G,10:57:03,598,7,---,---,---,---,---,
E80G,10:57:29,598,7,---,---,---,---,---,
E80G,10:57:56,598,5,---,---,---,---,---,
E80G,10:58:22,598,5,---,---,---,---,---,
E80G,10:58:49,598,4,---,---,---,---,---,
E80G,10:59:15,598,6,---,---,---,---,---,
E80G,10:59:41,598,5,---,---,---,---,---,
E80G,11:00:07,598,7,---,---,---,---,---,
E80G,11:00:33,598,7,---,---,---,---,---,
E80G,11:01:00,598,7,---,---,---,---,---,
E80G,11:01:26,598,9,---,---,---,---,---,
E80G,11:01:53,598,5,---,---,---,---,---,
E80G,11:02:19,599,0,---,---,---,---,---,
E80G,11:02:46,598,7,---,---,---,---,---,
E80G,11:03:10,599,1,---,---,---,---,---,
E80G,11:03:37,598,6,---,---,---,---,---,
E80G,11:04:02,598,9,---,---,---,---,---,
E80G,11:04:27,598,5,---,---,---,---,---,
E80G,11:04:54,598,6,---,---,---,---,---,
E80G,11:05:20,598,0,---,---,---,---,---,
E80G,11:05:47,598,6,---,---,---,---,---,
E80G,11:06:11,598,4,---,---,---,---,---,
E80G,11:06:35,598,4,---,---,---,---,---,
E80G,11:07:00,598,2,---,---,---,---,---,
E80G,11:07:27,598,4,---,---,---,---,---,
E80G,11:07:53,599,3,---,---,---,---,---,
E80G,11:08:18,598,7,---,---,---,---,---,
E80G,11:08:45,598,2,---,---,---,---,---,
E80G,11:09:09,598,9,---,---,---,---,---,
E80G,11:09:34,598,8,---,---,---,---,---,
E80G,11:10:01,598,1,---,---,---,---,---,
E80G,11:10:27,598,4,---,---,---,---,---,
E80G,11:10:52,599,0,---,---,---,---,---,
E80G,11:11:17,598,7,---,---,---,---,---,
E80G,11:11:42,598,6,---,---,---,---,---,
E80G,11:12:08,599,2,---,---,---,---,---,
E80G,11:12:35,598,7,---,---,---,---,---,
E80G,11:13:00,599,1,---,---,---,---,---,
E80G,11:13:24,599,5,---,---,---,---,---,
E80G,11:13:49,600,0,---,---,---,---,---,
E80G,11:14:14,599,1,---,---,---,---,---,
E80G,11:14:40,599,2,---,---,---,---,---,
E80G,11:15:06,598,8,---,---,---,---,---,
E80G,11:15:33,599,1,---,---,---,---,---,
E80G,11:15:58,599,4,---,---,---,---,---,
E80G,11:16:24,599,3,---,---,---,---,---,
E80G,11:16:51,599,2,---,---,---,---,---,
E80G,11:17:16,599,1,---,---,---,---,---,
E80G,11:17:41,599,3,---,---,---,---,---,
E80G,11:18:06,599,5,---,---,---,---,---,
E80G,11:18:33,600,0,---,---,---,---,---,
E80G,11:18:58,599,6,---,---,---,---,---,
E80G,11:19:22,599,4,---,---,---,---,---,
E80G,11:19:47,599,7,---,---,---,---,---,
E80G,11:20:12,599,4,---,---,---,---,---,
E80G,11:20:39,599,4,---,---,---,---,---,
E80G,11:21:04,599,6,---,---,---,---,---,
E80G,11:21:31,599,2,---,---,---,---,---,
E80G,11:21:55,599,5,---,---,---,---,---,
E80G,11:22:20,599,4,---,---,---,---,---,
E80G,11:22:45,599,2,---,---,---,---,---,
E80G,11:23:10,599,0,---,---,---,---,---,
E80G,11:23:35,599,3,---,---,---,---,---,
E80G,11:24:00,599,4,---,---,---,---,---,
E80G,11:24:25,598,6,---,---,---,---,---,
E80G,11:24:51,599,4,---,---,---,---,---,
E80G,11:25:16,598,7,---,---,---,---,---,
E80G,11:25:41,598,9,---,---,---,---,---,
E80G,11:26:07,598,6,---,---,---,---,---,
E80G,11:26:32,598,7,---,---,---,---,---,
E80G,11:26:57,599,0,---,---,---,---,---,
E80G,11:27:22,599,3,---,---,---,---,---,
E80G,11:27:47,599,4,---,---,---,---,---,
E80G,11:28:12,598,7,---,---,---,---,---,
E80G,11:28:37,598,9,---,---,---,---,---,
E80G,11:29:02,598,9,---,---,---,---,---,
E80G,11:29:27,599,0,---,---,---,---,---,
E80G,11:29:52,599,0,---,---,---,---,---,
E80G,11:30:17,599,0,---,---,---,---,---,
E80G,11:30:43,599,4,---,---,---,---,---,
E80G,11:31:08,599,7,---,---,---,---,---,
E80G,11:31:33,599,0,---,---,---,---,---,
E80G,11:31:59,599,2,---,---,---,---,---,
E80G,11:32:24,599,3,---,---,---,---,---,
E80G,11:32:50,599,2,---,---,---,---,---,
E80G,11:33:15,599,3,---,---,---,---,---,
E80G,11:33:40,599,2,---,---,---,---,---,
E80G,11:34:05,599,7,---,---,---,---,---,
E80G,11:34:30,599,4,---,---,---,---,---,
E80G,11:34:55,598,7,---,---,---,---,---,
E80G,11:35:20,599,5,---,---,---,---,---,
E80G,11:35:45,599,3,---,---,---,---,---,
E80G,11:36:10,599,5,---,---,---,---,---,
E80G,11:36:35,599,8,---,---,---,---,---,
E80G,11:37:01,599,5,---,---,---,---,---,
E80G,11:37:26,599,2,---,---,---,---,---,
E80G,11:37:51,599,6,---,---,---,---,---,
E80G,11:38:16,599,7,---,---,---,---,---,
E80G,11:38:41,599,0,---,---,---,---,---,
E80G,11:39:04,599,5,---,---,---,---,---,
E80G,11:39:29,598,7,---,---,---,---,---,
E80G,11:39:54,599,4,---,---,---,---,---,
E80G,11:40:20,599,3,---,---,---,---,---,
E80G,11:40:45,599,4,---,---,---,---,---,
E80G,11:41:10,599,7,---,---,---,---,---,
E80G,11:41:35,599,3,---,---,---,---,---,
E80G,11:42:00,599,3,---,---,---,---,---,
E80G,11:42:25,599,7,---,---,---,---,---,
E80G,11:42:50,599,7,---,---,---,---,---,
E80G,11:43:15,599,4,---,---,---,---,---,
E80G,11:43:40,599,6,---,---,---,---,---,
E80G,11:44:05,599,8,---,---,---,---,---,
E80G,11:44:31,599,4,---,---,---,---,---,
E80G,11:44:56,599,6,---,---,---,---,---,
E80G,11:45:21,599,8,---,---,---,---,---,
E80G,11:45:46,599,7,---,---,---,---,---,
E80G,11:46:10,599,6,---,---,---,---,---,
E80G,11:46:35,599,8,---,---,---,---,---,
E80G,11:47:00,599,9,---,---,---,---,---,
E80G,11:47:26,599,5,---,---,---,---,---,
E80G,11:47:51,599,5,---,---,---,---,---,
E80G,11:48:16,599,6,---,---,---,---,---,
E80G,11:48:41,603,5,---,---,---,---,---,
E80G,11:49:06,---,---,---,---,---,---,
E80G,11:49:31,625,6,---,---,---,---,---,
E80G,11:49:56,625,7,---,---,---,---,---,
E80G,11:50:21,625,4,---,---,---,---,---,
E80G,11:50:46,625,7,---,---,---,---,---,
E80G,11:51:12,625,4,---,---,---,---,---,
E80G,11:51:37,625,2,---,---,---,---,---,
E80G,11:52:02,624,8,---,---,---,---,---,
E80G,11:52:27,625,7,---,---,---,---,---,
E80G,11:52:52,625,8,---,---,---,---,---,
E80G,11:53:18,625,7,---,---,---,---,---,
E80G,11:53:43,625,7,---,---,---,---,---,
E80G,11:54:08,625,6,---,---,---,---,---,
E80G,11:54:33,625,6,---,---,---,---,---,
E80G,11:54:58,625,7,---,---,---,---,---,
E80G,11:55:23,626,5,---,---,---,---,---,
E80G,11:55:46,625,7,---,---,---,---,---,
E80G,11:56:11,625,9,---,---,---,---,---,
E80G,11:56:36,625,9,---,---,---,---,---,
E80G,11:57:01,626,0,---,---,---,---,---,
E80G,11:57:26,625,9,---,---,---,---,---,
E80G,11:57:51,625,4,---,---,---,---,---,
E80G,11:58:17,625,1,---,---,---,---,---,
E80G,11:58:42,625,4,---,---,---,---,---,
E80G,11:59:08,625,3,---,---,---,---,---,
E80G,11:59:33,624,7,---,---,---,---,---,
E80G,11:59:58,625,5,---,---,---,---,---,
E80G,12:00:23,625,3,---,---,---,---,---,
E80G,12:00:49,625,1,---,---,---,---,---,
E80G,12:01:14,625,5,---,---,---,---,---,
E80G,12:01:39,625,3,---,---,---,---,---,
E80G,12:02:05,625,2,---,---,---,---,---,
E80G,12:02:30,625,3,---,---,---,---,---,
E80G,12:02:55,625,1,---,---,---,---,---,
E80G,12:03:20,625,5,---,---,---,---,---,
E80G,12:03:45,625,5,---,---,---,---,---,
E80G,12:04:11,625,1,---,---,---,---,---,
E80G,12:04:36,625,2,---,---,---,---,---,
E80G,12:05:01,624,9,---,---,---,---,---,
E80G,12:05:28,625,5,---,---,---,---,---,
E80G,12:05:53,625,6,---,---,---,---,---,
E80G,12:06:18,625,7,---,---,---,---,---,
E80G,12:06:43,---,---,---,---,---,---,
E80G,12:07:09,570,6,---,---,---,---,---,
E80G,12:07:39,---,---,---,---,---,---,
E80G,12:08:05,488,8,---,---,---,---,---,
E80G,12:08:32,457,7,---,---,---,---,---,
E80G,12:08:57,427,5,---,---,---,---,---,
E80G,12:09:22,397,4,---,---,---,---,---,
E80G,12:09:48,366,4,---,---,---,---,---,
E80G,12:10:15,332,7,---,---,---,---,---,
E80G,12:10:41,299,7,---,---,---,---,---,
E80G,12:11:06,268,1,---,---,---,---,---,
E80G,12:11:30,237,0,19,3,---,---,---,---,
E80G,12:11:55,205,1,35,4,---,---,---,---,
E80G,12:12:20,169,6,37,1,---,---,---,---,
E80G,12:12:45,134,9,30,9,---,---,---,---,
E80G,12:13:11,101,2,41,0,---,---,---,---,
E80G,12:13:36,69,2,46,9,---,---,---,---,
E80G,12:14:01,41,2,49,0,---,---,---,---,
E80G,12:14:26,25,6,48,8,---,---,---,---,
E80G,12:14:51,14,1,46,6,---,---,---,---,
E80G,12:15:20,---,---,---,---,---,---,
E80G,12:15:48,---,---,---,---,---,---,
E80G,12:16:16,---,---,---,---,---,---,
E80G,12:16:44,---,---,---,---,---,---,
E80G,12:17:12,---,---,---,---,---,---,
E80G,12:17:40,---,---,---,---,---,---,
E80G,12:18:08,---,---,---,---,---,---,
E80G,12:18:36,---,---,---,---,---,---,
E80G,12:19:04,---,---,---,---,---,---,
E80G,12:19:33,---,---,---,---,---,---,
E80G,12:20:01,---,---,---,---,---,---,
E80G,12:20:31,---,---,---,---,---,---,
E80G,12:20:58,---,---,---,---,---,---,
E80G,12:21:24,---,---,---,---,---,---,
E80G,12:21:52,---,---,---,---,---,---,
E80G,12:22:20,---,---,---,---,---,---,
E80G,12:22:49,---,---,---,---,---,---,
E80G,12:23:15,---,---,---,---,---,---,
E80G,12:23:43,---,---,---,---,---,---,
E80G,12:24:11,---,---,---,---,---,---,
E80G,12:24:39,---,---,---,---,---,---,
E80G,12:25:09,---,---,---,---,---,---,
E80G,12:25:37,---,---,---,---,---,---,
E80G,12:26:06,---,---,---,---,---,---,
E80G,12:26:36,---,---,---,---,---,---,
E80G,12:27:05,---,---,---,---,---,---,
E80G,12:27:34,---,---,---,---,---,---,
E80G,12:28:02,---,---,---,---,---,---,
E80G,12:28:32,---,---,---,---,---,---,
E80G,12:29:01,---,---,---,---,---,---,
E80G,12:29:30,---,---,---,---,---,---,
E80G,12:30:00,---,---,---,---,---,---,
E80G,12:30:29,---,---,---,---,---,---,
E80G,12:30:59,---,---,---,---,---,---,
E80G,12:31:28,---,---,---,---,---,---,
E80G,12:31:57,---,---,---,---,---,---,
E80G,12:32:27,---,---,---,---,---,---,
E80G,12:32:56,---,---,---,---,---,---,
E80G,12:33:25,---,---,---,---,---,---,
E80G,12:33:55,---,---,---,---,---,---,
E80G,12:34:24,---,---,---,---,---,---,
E80G,12:34:54,---,---,---,---,---,---,
E80G,12:35:23,---,---,---,---,---,---,
E80G,12:35:52,---,---,---,---,---,---,
E80G,12:36:20,---,---,---,---,---,---,
E80G,12:36:48,---,---,---,---,---,---,
E80G,12:37:12,18,6,27,6,---,---,---,---,
E80G,12:37:39,26,4,---,---,---,---,---,
E80G,12:38:06,---,---,---,---,---,---,
E80G,12:38:32,141,4,---,---,---,---,---,
E80G,12:38:59,---,---,---,---,---,---,
E80G,12:39:25,272,0,---,---,---,---,---,
E80G,12:39:52,---,---,---,---,---,---,
E80G,12:40:19,425,4,---,---,---,---,---,
E80G,12:40:48,---,---,---,---,---,---,
E80G,12:41:17,---,---,---,---,---,---,
E80G,12:41:41,---,53,2,---,---,---,---,
E80G,12:42:06,674,2,37,0,---,---,---,---,
E80G,12:42:32,672,0,39,5,---,---,---,---,
E80G,12:43:00,672,7,---,---,---,---,---,
E80G,12:43:25,676,3,---,---,---,---,---,
E80G,12:43:50,671,9,---,---,---,---,---,
E80G,12:44:15,672,0,---,---,---,---,---,
E80G,12:44:41,672,1,---,---,---,---,---,
E80G,12:45:06,671,9,---,---,---,---,---,
E80G,12:45:32,671,6,---,---,---,---,---,
E80G,12:45:57,672,1,---,---,---,---,---,
E80G,12:46:21,672,0,---,---,---,---,---,
E80G,12:46:46,671,6,---,---,---,---,---,
E80G,12:47:13,672,1,---,---,---,---,---,
E80G,12:47:38,672,1,---,---,---,---,---,
E80G,12:48:03,672,1,---,---,---,---,---,
E80G,12:48:29,671,7,---,---,---,---,---,
E80G,12:48:54,671,7,---,---,---,---,---,
E80G,12:49:19,671,9,---,---,---,---,---,
E80G,12:49:44,672,0,---,---,---,---,---,
E80G,12:50:10,670,7,---,---,---,---,---,
E80G,12:50:35,672,2,---,---,---,---,---,
E80G,12:51:02,672,0,---,---,---,---,---,
E80G,12:51:29,671,7,---,---,---,---,---,
E80G,12:51:54,672,0,---,---,---,---,---,
E80G,12:52:19,671,7,---,---,---,---,---,
E80G,12:52:45,671,7,---,---,---,---,---,
E80G,12:53:12,671,2,---,---,---,---,---,
E80G,12:53:37,672,1,---,---,---,---,---,
E80G,12:54:02,671,9,---,---,---,---,---,
E80G,12:54:29,671,2,---,---,---,---,---,
E80G,12:54:53,672,0,---,---,---,---,---,
E80G,12:55:18,672,0,---,---,---,---,---,
E80G,12:55:43,672,6,---,---,---,---,---,
E80G,12:56:07,672,1,---,---,---,---,---,
E80G,12:56:32,672,4,---,---,---,---,---,
E80G,12:56:58,672,4,---,---,---,---,---,
E80G,12:57:22,672,4,---,---,---,---,---,
E80G,12:57:47,672,5,---,---,---,---,---,
E80G,12:58:12,672,5,---,---,---,---,---,
E80G,12:58:37,672,3,---,---,---,---,---,
E80G,12:59:04,672,5,---,---,---,---,---,
E80G,12:59:29,672,4,---,---,---,---,---,
E80G,12:59:54,672,7,---,---,---,---,---,
E80G,13:00:19,672,4,---,---,---,---,---,
E80G,13:00:44,672,3,---,---,---,---,---,
E80G,13:01:09,673,5,---,---,---,---,---,
E80G,13:01:34,672,7,---,---,---,---,---,
E80G,13:02:01,672,7,---,---,---,---,---,
E80G,13:02:26,673,1,---,---,---,---,---,
E80G,13:02:51,672,8,---,---,---,---,---,
E80G,13:03:16,673,2,---,---,---,---,---,
E80G,13:03:41,673,3,---,---,---,---,---,
E80G,13:04:06,673,2,---,---,---,---,---,
E80G,13:04:33,673,7,---,---,---,---,---,
E80G,13:05:00,673,2,---,---,---,---,---,
E80G,13:05:25,672,7,---,---,---,---,---,
E80G,13:05:50,673,1,---,---,---,---,---,
E80G,13:06:14,672,9,---,---,---,---,---,
E80G,13:06:39,673,1,---,---,---,---,---,
E80G,13:07:05,672,5,---,---,---,---,---,
E80G,13:07:32,672,6,---,---,---,---,---,
E80G,13:07:58,673,0,---,---,---,---,---,
E80G,13:08:23,673,0,---,---,---,---,---,
E80G,13:08:50,673,0,---,---,---,---,---,
E80G,13:09:15,672,6,---,---,---,---,---,
E80G,13:09:40,673,2,---,---,---,---,---,
E80G,13:10:05,673,2,---,---,---,---,---,
E80G,13:10:30,673,2,---,---,---,---,---,
E80G,13:10:55,673,5,---,---,---,---,---,
E80G,13:11:21,673,2,---,---,---,---,---,
E80G,13:11:46,672,9,---,---,---,---,---,
E80G,13:12:11,672,9,---,---,---,---,---,
E80G,13:12:36,673,0,---,---,---,---,---,
E80G,13:13:02,673,1,---,---,---,---,---,
E80G,13:13:27,672,9,---,---,---,---,---,
E80G,13:13:52,673,2,---,---,---,---,---,
E80G,13:14:17,672,9,---,---,---,---,---,
E80G,13:14:42,673,0,---,---,---,---,---,
E80G,13:15:07,673,1,---,---,---,---,---,
E80G,13:15:32,673,4,---,---,---,---,---,
E80G,13:15:57,672,8,---,---,---,---,---,
E80G,13:16:22,672,7,---,---,---,---,---,
E80G,13:16:47,672,8,---,---,---,---,---,
E80G,13:17:12,672,6,---,---,---,---,---,
E80G,13:17:37,673,2,---,---,---,---,---,
E80G,13:18:01,672,8,---,---,---,---,---,
E80G,13:18:26,673,2,---,---,---,---,---,
E80G,13:18:51,673,3,---,---,---,---,---,
E80G,13:19:17,673,1,---,---,---,---,---,
E80G,13:19:42,673,0,---,---,---,---,---,
E80G,13:20:09,672,9,---,---,---,---,---,
E80G,13:20:36,672,6,---,---,---,---,---,
E80G,13:21:02,673,0,---,---,---,---,---,
E80G,13:21:29,672,9,---,---,---,---,---,
E80G,13:21:55,673,1,---,---,---,---,---,
E80G,13:22:22,673,5,---,---,---,---,---,
E80G,13:22:46,673,1,---,---,---,---,---,
E80G,13:23:11,672,9,---,---,---,---,---,
